% Age (Ma)         ecc            prec           obl
  -26580.000       0.045572       0.040764       0.407466
  -26575.000       0.042606      -0.014205       0.400780
  -26570.000       0.039226      -0.038370       0.398389
  -26565.000       0.035633       0.001757       0.400871
  -26560.000       0.032077       0.031715       0.405497
  -26555.000       0.028901       0.011165       0.409140
  -26550.000       0.026353      -0.020462       0.410495
  -26545.000       0.024713      -0.020857       0.409586
  -26540.000       0.024280       0.005420       0.406562
  -26535.000       0.025153       0.024997       0.402155
  -26530.000       0.027368       0.010954       0.398005
  -26525.000       0.030666      -0.024188       0.397107
  -26520.000       0.034603      -0.026383       0.401875
  -26515.000       0.038867       0.019256       0.410632
  -26510.000       0.042959       0.040461       0.417987
  -26505.000       0.046554      -0.008210       0.418283
  -26500.000       0.049383      -0.049349       0.409932
  -26495.000       0.051269      -0.003409       0.397380
  -26490.000       0.051908       0.051448       0.389044
  -26485.000       0.051262       0.009638       0.391395
  -26480.000       0.049365      -0.047656       0.402690
  -26475.000       0.046304      -0.017010       0.414940
  -26470.000       0.042318       0.036747       0.420735
  -26465.000       0.037631       0.023695       0.417690
  -26460.000       0.032639      -0.021544       0.408768
  -26455.000       0.027563      -0.023746       0.399430
  -26450.000       0.022897       0.006916       0.394317
  -26445.000       0.019087       0.019085       0.394802
  -26440.000       0.016852       0.005891       0.399788
  -26435.000       0.016415      -0.011749       0.406986
  -26430.000       0.017509      -0.016135       0.413478
  -26425.000       0.019454       0.000871       0.416418
  -26420.000       0.021912       0.021249       0.413515
  -26415.000       0.024531       0.011321       0.405204
  -26410.000       0.027149      -0.021549       0.396133
  -26405.000       0.029507      -0.020823       0.392758
  -26400.000       0.031379       0.019722       0.398423
  -26395.000       0.032670       0.027562       0.409359
  -26390.000       0.033318      -0.014362       0.417592
  -26385.000       0.033086      -0.031337       0.417135
  -26380.000       0.031841       0.007360       0.407992
  -26375.000       0.029573       0.029087       0.396597
  -26370.000       0.026442      -0.004406       0.391375
  -26365.000       0.022385      -0.022089       0.396122
  -26360.000       0.017716       0.002793       0.406916
  -26355.000       0.012641       0.012448       0.416233
  -26350.000       0.007684      -0.002269       0.418870
  -26345.000       0.003914      -0.002304       0.413996
  -26340.000       0.005353       0.004812       0.404722
  -26335.000       0.009450      -0.006419       0.395823
  -26330.000       0.013228      -0.008950       0.391549
  -26325.000       0.016457       0.012255       0.394161
  -26320.000       0.019053       0.013163       0.402716
  -26315.000       0.020952      -0.013897       0.413462
  -26310.000       0.022070      -0.018108       0.420937
  -26305.000       0.022606       0.010276       0.420570
  -26300.000       0.022665       0.021387       0.411493
  -26295.000       0.022074      -0.004736       0.397894
  -26290.000       0.020854      -0.020699       0.387958
  -26285.000       0.019074       0.000711       0.388653
  -26280.000       0.016805       0.016757       0.399777
  -26275.000       0.013932       0.003529       0.413810
  -26270.000       0.010517      -0.009087       0.421879
  -26265.000       0.007021      -0.005906       0.419789
  -26260.000       0.005605      -0.001793       0.409374
  -26255.000       0.008532       0.003992       0.397301
  -26250.000       0.013513       0.013337       0.391159
  -26245.000       0.018982       0.000089       0.394188
  -26240.000       0.024204      -0.024017       0.403604
  -26235.000       0.029080      -0.006930       0.413015
  -26230.000       0.033362       0.031238       0.417006
  -26225.000       0.036768       0.016830       0.413835
  -26220.000       0.039070      -0.032767       0.405453
  -26215.000       0.040383      -0.024762       0.396687
  -26210.000       0.040722       0.030225       0.392883
  -26205.000       0.040106       0.029378       0.396826
  -26200.000       0.038767      -0.022938       0.406482
  -26195.000       0.036900      -0.032761       0.416081
  -26190.000       0.034748       0.009863       0.419821
  -26185.000       0.032343       0.032256       0.414973
  -26180.000       0.029953       0.004243       0.403573
  -26175.000       0.027670      -0.025998       0.391871
  -26170.000       0.025876      -0.013685       0.387567
  -26165.000       0.024468       0.017082       0.394205
  -26160.000       0.023591       0.020923       0.407733
  -26155.000       0.023544      -0.003296       0.420046
  -26150.000       0.024640      -0.024100       0.424153
  -26145.000       0.026909      -0.013717       0.417715
  -26140.000       0.030063       0.020894       0.404220
  -26135.000       0.033557       0.028211       0.391111
  -26130.000       0.037080      -0.015698       0.386336
  -26125.000       0.040414      -0.038304       0.392788
  -26120.000       0.043222       0.008802       0.405908
  -26115.000       0.045131       0.045035       0.417682
  -26110.000       0.046069       0.003800       0.421871
  -26105.000       0.045944      -0.044766       0.416750
  -26100.000       0.044794      -0.015554       0.405383
  -26095.000       0.042634       0.038140       0.394371
  -26090.000       0.039848       0.021257       0.390368
  -26085.000       0.036599      -0.028411       0.395536
  -26080.000       0.033277      -0.024974       0.406064
  -26075.000       0.029919       0.014447       0.415230
  -26070.000       0.027021       0.026210       0.417860
  -26065.000       0.024788       0.000834       0.412596
  -26060.000       0.023442      -0.022313       0.402551
  -26055.000       0.022603      -0.012279       0.393928
  -26050.000       0.022211       0.015134       0.392365
  -26045.000       0.022179       0.019393       0.399235
  -26040.000       0.022643      -0.005585       0.410276
  -26035.000       0.023516      -0.023510       0.418578
  -26030.000       0.024733      -0.006983       0.419022
  -26025.000       0.026004       0.022572       0.410763
  -26020.000       0.027369       0.017645       0.397999
  -26015.000       0.028623      -0.019366       0.388647
  -26010.000       0.029554      -0.023543       0.389355
  -26005.000       0.029836       0.015793       0.400085
  -26000.000       0.029486       0.026520       0.413973
  -25995.000       0.028296      -0.009148       0.422682
  -25990.000       0.026368      -0.025840       0.421421
  -25985.000       0.023659       0.002091       0.411021
  -25980.000       0.020471       0.020471       0.397386
  -25975.000       0.016896       0.001150       0.388469
  -25970.000       0.013221      -0.013050       0.389322
  -25965.000       0.009531      -0.002915       0.398697
  -25960.000       0.006389       0.005255       0.410646
  -25955.000       0.004303       0.003923       0.418846
  -25950.000       0.003956       0.001334       0.419604
  -25945.000       0.004721      -0.002872       0.412838
  -25940.000       0.005581      -0.005304       0.401905
  -25935.000       0.006031       0.000600       0.392713
  -25930.000       0.006301       0.006283       0.390879
  -25925.000       0.006266       0.001632       0.397811
  -25920.000       0.006043      -0.005349       0.409159
  -25915.000       0.005653      -0.003766       0.417613
  -25910.000       0.005206       0.002938       0.417737
  -25905.000       0.004545       0.004229       0.409296
  -25900.000       0.003674      -0.000680       0.397790
  -25895.000       0.002365      -0.002364       0.391419
  -25890.000       0.000637      -0.000233       0.394948
  -25885.000       0.001677      -0.001657       0.405487
  -25880.000       0.004247      -0.000088       0.415315
  -25875.000       0.007199       0.007119       0.418112
  -25870.000       0.010132       0.002504       0.412633
  -25865.000       0.012987      -0.012296       0.402663
  -25860.000       0.015567      -0.005705       0.394338
  -25855.000       0.017803       0.016280       0.392241
  -25850.000       0.019397       0.008690       0.397007
  -25845.000       0.020298      -0.017397       0.405777
  -25840.000       0.020565      -0.012398       0.414384
  -25835.000       0.020146       0.014103       0.418884
  -25830.000       0.019299       0.015980       0.416673
  -25825.000       0.018185      -0.006885       0.407769
  -25820.000       0.017210      -0.016957       0.395917
  -25815.000       0.016617      -0.000983       0.388128
  -25810.000       0.016676       0.015932       0.390408
